Jonna;21 Aug 2015;
Tanveer;21 Aug 2015;
Aniola;21 Aug 2015;
Yun;21 Aug 2015;
Hannes;22 Aug 2015;
Henrietta;22 Aug 2015;
Henrika;22 Aug 2015;
Etta;22 Aug 2015;
Lode;22 Aug 2015;
Nasim;22 Aug 2015;
Charlize;22 Aug 2015;
Panthea;22 Aug 2015;
Aston;22 Aug 2015;
Farham;23 Aug 2015;
Signe;23 Aug 2015;
Signhild;23 Aug 2015;
Bartolomeus;24 Aug 2015;
Arvin;24 Aug 2015;
Loella;25 Aug 2015;
Louise;25 Aug 2015;
Lova;25 Aug 2015;
Lovisa;25 Aug 2015;
Louis;25 Aug 2015;
Alissa;25 Aug 2015;
Louisa;25 Aug 2015;
Emilli;25 Aug 2015;
Östen;26 Aug 2015;
Ashanti;26 Aug 2015;
Natascha;27 Aug 2015;
Raoul;27 Aug 2015;
Rolf;27 Aug 2015;
Valeria;27 Aug 2015;
Ole-Peder;27 Aug 2015;
Edolf;28 Aug 2015;
Gurli;28 Aug 2015;
Jerk;28 Aug 2015;
Leila;28 Aug 2015;
Fatima;28 Aug 2015;
Hani;28 Aug 2015;
Roya;28 Aug 2015;
Hampus;29 Aug 2015;
Hans;29 Aug 2015;
Lilja;29 Aug 2015;
Paris;29 Aug 2015;
Mayoshi;29 Aug 2015;
Albert;30 Aug 2015;
Albertina;30 Aug 2015;
Amil;31 Aug 2015;
Arvid;31 Aug 2015;
Le;31 Aug 2015;
Vidar;31 Aug 2015;
Vide;31 Aug 2015;
Alyssandra;31 Aug 2015;
Tara;31 Aug 2015;
Liam;1 Sep 2015;
Sam;1 Sep 2015;
Samuel;1 Sep 2015;
Justina;2 Sep 2015;
Justus;2 Sep 2015;
Pawel;2 Sep 2015;
Alfhild;3 Sep 2015;
Alva;3 Sep 2015;
Tyrone;3 Sep 2015;
Gisela;4 Sep 2015;
Adela;5 Sep 2015;
Heidi;5 Sep 2015;
Adele;5 Sep 2015;
Meliza;5 Sep 2015;
Lilian;6 Sep 2015;
Lilly;6 Sep 2015;
Graeme;6 Sep 2015;
Daniat;6 Sep 2015;
Lily;6 Sep 2015;
Kevin;7 Sep 2015;
Regina;7 Sep 2015;
Roy;7 Sep 2015;
Line;7 Sep 2015;
Melisia;7 Sep 2015;
Alma;8 Sep 2015;
Hulda;8 Sep 2015;
Aléa;8 Sep 2015;
Grace;8 Sep 2015;
Zion;8 Sep 2015;
Gina;8 Sep 2015;
Anita;9 Sep 2015;
Annette;9 Sep 2015;
Melissa;9 Sep 2015;
Norea;9 Sep 2015;
Yorkix;9 Sep 2015;
Anina;9 Sep 2015;
Caily;10 Sep 2015;
Tord;10 Sep 2015;
Turid;10 Sep 2015;
Dagny;11 Sep 2015;
Helny;11 Sep 2015;
Åsa;12 Sep 2015;
Åslög;12 Sep 2015;
Lei;12 Sep 2015;
Tamara;12 Sep 2015;
Lias;12 Sep 2015;
Sture;13 Sep 2015;
Engla;14 Sep 2015;
Ida;14 Sep 2015;
Bob-Filip;14 Sep 2015;
Snobben;14 Sep 2015;
Sigrid;15 Sep 2015;
Siri;15 Sep 2015;
Shervin;15 Sep 2015;
Dag;16 Sep 2015;
Daga;16 Sep 2015;
Hildegard;17 Sep 2015;
Magnhild;17 Sep 2015;
Leah;17 Sep 2015;
Noomie;17 Sep 2015;
Orvar;18 Sep 2015;
Ardeshir;18 Sep 2015;
Fredrika;19 Sep 2015;
Christopher-Robin;19 Sep 2015;
Elise;20 Sep 2015;
Lisa;20 Sep 2015;
Raven;20 Sep 2015;
Millie;20 Sep 2015;
Elisa;20 Sep 2015;
Liselott;20 Sep 2015;
Mason;20 Sep 2015;
Teddy;20 Sep 2015;
Matteus;21 Sep 2015;
Mattis;21 Sep 2015;
Matheo;21 Sep 2015;
Maurits;22 Sep 2015;
Moritz;22 Sep 2015;
Priyanka;22 Sep 2015;
Mehmedina;22 Sep 2015;
Mayank;22 Sep 2015;
Titti;22 Sep 2015;
Tea;23 Sep 2015;
Tekla;23 Sep 2015;
Gerhard;24 Sep 2015;
Gert;24 Sep 2015;
Tryggve;25 Sep 2015;
Einar;26 Sep 2015;
Enar;26 Sep 2015;
Junor;26 Sep 2015;
Dagmar;27 Sep 2015;
Melinda;27 Sep 2015;
Rigmor;27 Sep 2015;
Laleh;27 Sep 2015;
Rania;27 Sep 2015;
Lennart;28 Sep 2015;
Leonard;28 Sep 2015;
Truls;28 Sep 2015;
Asgeir;29 Sep 2015;
Michael;29 Sep 2015;
Mika;29 Sep 2015;
Mikael;29 Sep 2015;
Mikaela;29 Sep 2015;
Mikeela;29 Sep 2015;
Mikke;29 Sep 2015;
Michaela;29 Sep 2015;
Lyudmila;29 Sep 2015;
Abshir;29 Sep 2015;
Helge;30 Sep 2015;
Elaine;30 Sep 2015;
Florian;1 Oct 2015;
Mehmet;1 Oct 2015;
Ragna;1 Oct 2015;
Ragnar;1 Oct 2015;
Bengt-Arne;2 Oct 2015;
Love;2 Oct 2015;
Ludvig;2 Oct 2015;
Ludde;2 Oct 2015;
Nasrin;2 Oct 2015;
Luis;2 Oct 2015;
Tess;2 Oct 2015;
Mimer;2 Oct 2015;
Evald;3 Oct 2015;
Osvald;3 Oct 2015;
Thi;3 Oct 2015;
Titan;3 Oct 2015;
Flamur;3 Oct 2015;
Frank;4 Oct 2015;
Frans;4 Oct 2015;
Saila;4 Oct 2015;
Bror;5 Oct 2015;
Jimmy;5 Oct 2015;
Brandon;5 Oct 2015;
Jim;5 Oct 2015;
Jennifer;6 Oct 2015;
Jenny;6 Oct 2015;
Lavida;6 Oct 2015;
Janina;6 Oct 2015;
Jennie;6 Oct 2015;
Jenni;6 Oct 2015;
Jenniefer;6 Oct 2015;
Zarja;6 Oct 2015;
Birgitta;7 Oct 2015;
Britt;7 Oct 2015;
Britta;7 Oct 2015;
Liselotte;7 Oct 2015;
Lise-Lotte;7 Oct 2015;
Findus;7 Oct 2015;
Nils;8 Oct 2015;
Inger;9 Oct 2015;
Ingrid;9 Oct 2015;
Imane;9 Oct 2015;
Harriet;10 Oct 2015;
Harry;10 Oct 2015;
Hülya;10 Oct 2015;
Lavin;10 Oct 2015;
Milton;10 Oct 2015;
Renata;10 Oct 2015;
Sanel;10 Oct 2015;
Abdirahman;10 Oct 2015;
Erling;11 Oct 2015;
Jarl;11 Oct 2015;
Mette;11 Oct 2015;
Rojan;11 Oct 2015;
Deria;11 Oct 2015;
Manfred;12 Oct 2015;
Tarja;12 Oct 2015;
Valfrid;12 Oct 2015;
Danica;12 Oct 2015;
Renja;12 Oct 2015;
Inka;12 Oct 2015;
Danika;12 Oct 2015;
Berit;13 Oct 2015;
Birgit;13 Oct 2015;
Tuan;13 Oct 2015;
Roheya;13 Oct 2015;
Thea;13 Oct 2015;
Emida;14 Oct 2015;
Lisen;14 Oct 2015;
Stellan;14 Oct 2015;
Nick;14 Oct 2015;
Debora;14 Oct 2015;
Elwin;14 Oct 2015;
Hedvig;15 Oct 2015;
Hillevi;15 Oct 2015;
Eyup;16 Oct 2015;
Finn;16 Oct 2015;
Antonia;17 Oct 2015;
Antonio;17 Oct 2015;
Toini;17 Oct 2015;
Stephanie;17 Oct 2015;
Stefanie;17 Oct 2015;
Wiphada;17 Oct 2015;
Lukas;18 Oct 2015;
Nova;18 Oct 2015;
Novalie;18 Oct 2015;
Natthawat;18 Oct 2015;
Lucas;18 Oct 2015;
Tor;19 Oct 2015;
Tore;19 Oct 2015;
Villhemina;19 Oct 2015;
Golbarg;20 Oct 2015;
Kardo;20 Oct 2015;
Sakarias;20 Oct 2015;
Sibylla;20 Oct 2015;
Hesam;20 Oct 2015;
Ursula;21 Oct 2015;
Yrsa;21 Oct 2015;
Marie-Louise;21 Oct 2015;
Baldur;21 Oct 2015;
Marika;22 Oct 2015;
Marita;22 Oct 2015;
Sickan;22 Oct 2015;
Merita;22 Oct 2015;
Severin;23 Oct 2015;
Sören;23 Oct 2015;
Eilert;24 Oct 2015;
Evert;24 Oct 2015;
Tenzin;24 Oct 2015;
Hanar;24 Oct 2015;
Inga;25 Oct 2015;
Ingalill;25 Oct 2015;
Amina;25 Oct 2015;
Amanda;26 Oct 2015;
Dicsi;26 Oct 2015;
Rasmus;26 Oct 2015;
Farhoud;26 Oct 2015;
Amadeus;26 Oct 2015;
Savannah;26 Oct 2015;
Sabina;27 Oct 2015;
Tatianna;27 Oct 2015;
Emina;27 Oct 2015;
Hektor;28 Oct 2015;
Laurencia;28 Oct 2015;
Saga;28 Oct 2015;
Simon;28 Oct 2015;
Simone;28 Oct 2015;
Liah;28 Oct 2015;
Simona;28 Oct 2015;
Picabo;28 Oct 2015;
Sherab;29 Oct 2015;
Viola;29 Oct 2015;
Vitalis;29 Oct 2015;
Älva-Li;29 Oct 2015;
Elsa;30 Oct 2015;
Isabell;30 Oct 2015;
Isabella;30 Oct 2015;
Izbelle;30 Oct 2015;
Jan-Robin;30 Oct 2015;
Izza;30 Oct 2015;
Izabel;30 Oct 2015;
Killian;30 Oct 2015;
Edgar;31 Oct 2015;
Edit;31 Oct 2015;
Marko;1 Nov 2015;
Ninie;1 Nov 2015;
Ninia;1 Nov 2015;
Nellyli;1 Nov 2015;
Tobias;2 Nov 2015;
Reza;2 Nov 2015;
Hubert;3 Nov 2015;
Hugo;3 Nov 2015;
Sallu;3 Nov 2015;
Terho;3 Nov 2015;
Sverker;4 Nov 2015;
Rawaa;4 Nov 2015;
Eugen;5 Nov 2015;
Eugenia;5 Nov 2015;
Jenna;6 Nov 2015;
Imogen;6 Nov 2015;
Gracie;6 Nov 2015;
Annmarie;7 Nov 2015;
Ingegerd;7 Nov 2015;
Ingela;7 Nov 2015;
Vendela;8 Nov 2015;
Vendla;8 Nov 2015;
Wendy;8 Nov 2015;
Vanda;8 Nov 2015;
Jamal;8 Nov 2015;
Ted;9 Nov 2015;
Teo;9 Nov 2015;
Teodor;9 Nov 2015;
Teodora;9 Nov 2015;
Muffin;9 Nov 2015;
Martin;10 Nov 2015;
Martina;10 Nov 2015;
Hamza;10 Nov 2015;
Berfin;10 Nov 2015;
Marti;10 Nov 2015;
Apollo;11 Nov 2015;
Fredrique;11 Nov 2015;
Melvin;11 Nov 2015;
Mårten;11 Nov 2015;
Melwin;11 Nov 2015;
Konrad;12 Nov 2015;
Kurt;12 Nov 2015;
Manijeh;12 Nov 2015;
Carsten;13 Nov 2015;
Krister;13 Nov 2015;
Kristian;13 Nov 2015;
Christian;13 Nov 2015;
Leonen;13 Nov 2015;
Eira;13 Nov 2015;
Emil;14 Nov 2015;
Emilia;14 Nov 2015;
Mildred;14 Nov 2015;
Jacqueline;15 Nov 2015;
Janika;15 Nov 2015;
Leopold;15 Nov 2015;
Malva;15 Nov 2015;
Chanellie;15 Nov 2015;
IsIs;15 Nov 2015;
Suzanne;15 Nov 2015;
Vibeke;16 Nov 2015;
Viveka;16 Nov 2015;
Shahas;16 Nov 2015;
Jaxon-Lee;16 Nov 2015;
Kay;17 Nov 2015;
Naemi;17 Nov 2015;
Naima;17 Nov 2015;
Loke;17 Nov 2015;
Najma;17 Nov 2015;
Farshad;17 Nov 2015;
Looke;17 Nov 2015;
Adila;17 Nov 2015;
Nancy;17 Nov 2015;
Ilona;18 Nov 2015;
Lillemor;18 Nov 2015;
Moa;18 Nov 2015;
Elisabet;19 Nov 2015;
Lisbet;19 Nov 2015;
Elicia;19 Nov 2015;
Ellie;19 Nov 2015;
Tahir;19 Nov 2015;
Bessie;19 Nov 2015;
Betty;19 Nov 2015;
Anileah;19 Nov 2015;
Revin;19 Nov 2015;
Marina;20 Nov 2015;
Pontus;20 Nov 2015;
Billy;20 Nov 2015;
Bille;20 Nov 2015;
Billie;20 Nov 2015;
Leanne;20 Nov 2015;
Clements;20 Nov 2015;
Helga;21 Nov 2015;
Olga;21 Nov 2015;
Joshua;21 Nov 2015;
Cecilia;22 Nov 2015;
Sissela;22 Nov 2015;
Sissla;22 Nov 2015;
Hailey;22 Nov 2015;
Sissel;22 Nov 2015;
Sidsel;22 Nov 2015;
Kamel;23 Nov 2015;
Klemens;23 Nov 2015;
Gudrun;24 Nov 2015;
Omid;24 Nov 2015;
Rune;24 Nov 2015;
Donato;24 Nov 2015;
Katarina;25 Nov 2015;
Katja;25 Nov 2015;
Katrin;25 Nov 2015;
Noah;25 Nov 2015;
Katrina;25 Nov 2015;
Catrin;25 Nov 2015;
Katalin;25 Nov 2015;
Catrine;25 Nov 2015;
Chatrine;25 Nov 2015;
Linus;26 Nov 2015;
Asta;27 Nov 2015;
Astrid;27 Nov 2015;
Minja;27 Nov 2015;
Malte;28 Nov 2015;
Moltas;28 Nov 2015;
Tika-Mika;28 Nov 2015;
Sune;29 Nov 2015;
Synnöve;29 Nov 2015;
Cinnika;29 Nov 2015;
Troy;29 Nov 2015;
Zahara;29 Nov 2015;
Anders;30 Nov 2015;
Andreas;30 Nov 2015;
Ayodele;30 Nov 2015;
Ante;30 Nov 2015;
Arta;30 Nov 2015;
Oskar;1 Dec 2015;
Ossian;1 Dec 2015;
Ozzy;1 Dec 2015;
Gizmo;1 Dec 2015;
Harmony;1 Dec 2015;
Lavér;1 Dec 2015;
Oscar;1 Dec 2015;
Sargul;1 Dec 2015;
Orla;1 Dec 2015;
Beata;2 Dec 2015;
Beatrice;2 Dec 2015;
Lydia;3 Dec 2015;
Barbara;4 Dec 2015;
Barbro;4 Dec 2015;
Yvalinn;4 Dec 2015;
Theo;4 Dec 2015;
Teorella;4 Dec 2015;
Mathilda;4 Dec 2015;
Joline;5 Dec 2015;
Sven;5 Dec 2015;
Flisa;5 Dec 2015;
Genevieve;5 Dec 2015;
Naomi;6 Dec 2015;
Niklas;6 Dec 2015;
Nikolaus;6 Dec 2015;
Sme;6 Dec 2015;
Idun;6 Dec 2015;
Miklos;6 Dec 2015;
Winter;6 Dec 2015;
Massimo;6 Dec 2015;
Angela;7 Dec 2015;
Angelika;7 Dec 2015;
Angelica;7 Dec 2015;
Angelo;7 Dec 2015;
Virginia;8 Dec 2015;
Iann;8 Dec 2015;
Anahita;9 Dec 2015;
Anastacia;9 Dec 2015;
Anja;9 Dec 2015;
Ann;9 Dec 2015;
Anna;9 Dec 2015;
Anne;9 Dec 2015;
Annie;9 Dec 2015;
Nada;9 Dec 2015;
Zeljka;9 Dec 2015;
Malena;10 Dec 2015;
Malin;10 Dec 2015;
Hessam;10 Dec 2015;
Medina;10 Dec 2015;
Zoey;10 Dec 2015;
Abir;10 Dec 2015;
Roro;10 Dec 2015;
Dan;11 Dec 2015;
Daniel;11 Dec 2015;
Daniela;11 Dec 2015;
Danny;11 Dec 2015;
Annelise;11 Dec 2015;
Danielle;11 Dec 2015;
Alexander;12 Dec 2015;
Alexis;12 Dec 2015;
Clary;12 Dec 2015;
Åse;12 Dec 2015;
Zeke;12 Dec 2015;
Zander;12 Dec 2015;
Alexa;12 Dec 2015;
Leksis;12 Dec 2015;
Cornelius;12 Dec 2015;
Dragi;12 Dec 2015;
Ricki;12 Dec 2015;
Lucia;13 Dec 2015;
Noelia;13 Dec 2015;
Seija;13 Dec 2015;
Lizette;13 Dec 2015;
Li;13 Dec 2015;
Emelina;13 Dec 2015;
Sixten;14 Dec 2015;
Sten;14 Dec 2015;
Steinar;14 Dec 2015;
Embla;14 Dec 2015;
Idil;14 Dec 2015;
Jouko;14 Dec 2015;
Gottfrid;15 Dec 2015;
Leona;15 Dec 2015;
Leon;15 Dec 2015;
Levina;15 Dec 2015;
Assar;16 Dec 2015;
Stig;17 Dec 2015;
Joppe;17 Dec 2015;
Abraham;18 Dec 2015;
Wilton;18 Dec 2015;
Isak;19 Dec 2015;
Israel;20 Dec 2015;
Jona;20 Dec 2015;
Moses;20 Dec 2015;
Thompa;20 Dec 2015;
Tom;21 Dec 2015;
Tomas;21 Dec 2015;
Castania;21 Dec 2015;
Monie;21 Dec 2015;
Janeth;21 Dec 2015;
Jonatan;22 Dec 2015;
Natanael;22 Dec 2015;
Nathaniel;22 Dec 2015;
Ardita;22 Dec 2015;
Jonathan;22 Dec 2015;
Adam;23 Dec 2015;
Ahmed;23 Dec 2015;
Kaysa;23 Dec 2015;
Sofin;23 Dec 2015;
Eva;24 Dec 2015;
Luana;24 Dec 2015;
Joseph;24 Dec 2015;
Bolli;24 Dec 2015;
Evangeline;24 Dec 2015;
Bim;25 Dec 2015;
Lenita;25 Dec 2015;
Staffan;26 Dec 2015;
Stefan;26 Dec 2015;
Stefanos;26 Dec 2015;
Johan;27 Dec 2015;
Johannes;27 Dec 2015;
Benjamin;28 Dec 2015;
Rami;28 Dec 2015;
Chanelle;28 Dec 2015;
Nadine;29 Dec 2015;
Natalia;29 Dec 2015;
Natalie;29 Dec 2015;
Abel;30 Dec 2015;
Set;30 Dec 2015;
Pusle;30 Dec 2015;
Stella-Nova;30 Dec 2015;
Aida;31 Dec 2015;
Sylvester;31 Dec 2015;
Jenetiv;31 Dec 2015;
Abby;6 May 2015;
Abdirahman;10 Oct 2015;
Abel;30 Dec 2015;
Abir;10 Dec 2015;
Abraham;18 Dec 2015;
Abshir;29 Sep 2015;
Ada;10 Mar 2015;
Adam;23 Dec 2015;
Adanma;13 Jan 2015;
Adela;5 Sep 2015;
Adelaide;1 Jun 2015;
Adele;5 Sep 2015;
Adelina;4 Apr 2015;
Adila;17 Nov 2015;
Adina;1 Jan 2015;
Aditi;7 May 2015;
Adolf;23 Jun 2015;
Ador;15 Jan 2015;
Adrian;4 Mar 2015;
Adriana;4 Mar 2015;
Agata;5 Feb 2015;
Agaton;5 Feb 2015;
Agda;5 Feb 2015;
Agne;13 Feb 2015;
Agnes;21 Jan 2015;
Agneta;21 Jan 2015;
Ahmed;23 Dec 2015;
Aida;31 Dec 2015;
Aiden;8 Aug 2015;
Aiko;20 Mar 2015;
Ailena;10 May 2015;
Aina;13 Jun 2015;
Aino;13 Jun 2015;
Ainoa;13 Jun 2015;
Ajaydip;2 Jul 2015;
Ala;25 May 2015;
Alba;1 Mar 2015;
Albert;30 Aug 2015;
Albertina;30 Aug 2015;
Albin;1 Mar 2015;
Alda;10 Jun 2015;
Aldo;10 Apr 2015;
Aléa;8 Sep 2015;
Alex;17 Feb 2015;
Alexa;12 Dec 2015;
Alexander;12 Dec 2015;
Alexandra;17 Feb 2015;
Alexis;12 Dec 2015;
Alf;21 Jun 2015;
Alfhild;3 Sep 2015;
Alfons;6 Aug 2015;
Alfred;3 Jan 2015;
Alfrida;3 Jan 2015;
Algot;30 Jul 2015;
Ali;30 Jan 2015;
Aliah;21 Aug 2015;
Alice;23 Jun 2015;
Alicia;23 Jun 2015;
Alida;22 Apr 2015;
Alina;13 Feb 2015;
Alissa;25 Aug 2015;
Allan;22 Apr 2015;
Ally;28 Jun 2015;
Alma;8 Sep 2015;
Aloisia;19 Feb 2015;
Alrik;5 Aug 2015;
Alte;28 Feb 2015;
Altea;15 Aug 2015;
Alva;3 Sep 2015;
Alvar;21 Jun 2015;
Alvie;19 Aug 2015;
Alvin;1 Mar 2015;
Alyssandra;31 Aug 2015;
Amadeus;26 Oct 2015;
Amalia;20 Apr 2015;
Amaltea;13 May 2015;
Amanda;26 Oct 2015;
Amaya;19 Feb 2015;
Ambar;11 Jan 2015;
Amelia;20 Apr 2015;
Amelie;20 Apr 2015;
Ami;1 May 2015;
Amie;15 Jul 2015;
Amieé;20 May 2015;
Amil;31 Aug 2015;
Amilia;12 Jun 2015;
Amina;25 Oct 2015;
Amy;20 Aug 2015;
Anahita;9 Dec 2015;
Anakin;1 Apr 2015;
Anastacia;9 Dec 2015;
Anders;30 Nov 2015;
Andonis;28 Jul 2015;
André;10 Jul 2015;
Andrea;10 Jul 2015;
Andreas;30 Nov 2015;
Andrine;3 Jul 2015;
Andro;4 Mar 2015;
Andy;21 Mar 2015;
Anelia;14 Feb 2015;
Angel;4 Mar 2015;
Angela;7 Dec 2015;
Angelia;11 Mar 2015;
Angelica;7 Dec 2015;
Angelika;7 Dec 2015;
Angelina;13 Jun 2015;
Angelique;12 Jul 2015;
Angelo;7 Dec 2015;
Anileah;19 Nov 2015;
Anina;9 Sep 2015;
Aniola;21 Aug 2015;
Anita;9 Sep 2015;
Anja;9 Dec 2015;
Anki;22 Mar 2015;
Ann;9 Dec 2015;
Ann-Charlotte;4 Jan 2015;
Ann-Christin;22 Mar 2015;
Ann-Mari;7 Aug 2015;
Anna;9 Dec 2015;
Anna-Carin;29 Jul 2015;
Anna-Klara;5 Jun 2015;
Anna-Lova;8 Feb 2015;
Anna-Maria;1 Jan 2015;
Anne;9 Dec 2015;
Anne-May;18 Jan 2015;
Anneli;21 Apr 2015;
Annelill;21 Feb 2015;
Annelise;11 Dec 2015;
Annette;9 Sep 2015;
Annie;9 Dec 2015;
Annika;21 Apr 2015;
Annlouise;29 Jun 2015;
Annmarie;7 Nov 2015;
Anny;16 Feb 2015;
Anselm;4 Feb 2015;
Ansgar;4 Feb 2015;
Ante;30 Nov 2015;
Anthon;17 Jan 2015;
Anton;17 Jan 2015;
Antonia;17 Oct 2015;
Antonio;17 Oct 2015;
Anyarin;15 Jan 2015;
Apaco;13 Apr 2015;
Apollo;11 Nov 2015;
Aram;2 Jan 2015;
Ardeshir;18 Sep 2015;
Ardita;22 Dec 2015;
Are;25 Jul 2015;
Arec;18 Jun 2015;
Arlene;10 Aug 2015;
Arne;4 Aug 2015;
Arnold;4 Aug 2015;
Aron;1 Jul 2015;
Arta;30 Nov 2015;
Artur;13 Apr 2015;
Arvid;31 Aug 2015;
Arvin;24 Aug 2015;
Asal;3 May 2015;
Asgeir;29 Sep 2015;
Ashanti;26 Aug 2015;
Asmir;24 Jun 2015;
Assar;16 Dec 2015;
Assia;5 Apr 2015;
Asta;27 Nov 2015;
Aston;22 Aug 2015;
Astor;26 Apr 2015;
Astra;27 Jun 2015;
Astrid;27 Nov 2015;
Athena;17 Jun 2015;
Atle;8 Aug 2015;
Attila;7 Jan 2015;
August;7 Jan 2015;
Augusta;7 Jan 2015;
Aurora;3 Jul 2015;
Ava;1 May 2015;
Avalea;1 Aug 2015;
Axel;16 Jun 2015;
Axelina;16 Jun 2015;
Aydin;1 Jan 2015;
Ayla;14 Jun 2015;
Ayodele;30 Nov 2015;
Azad;1 Jan 2015;
Azrael;19 Jan 2015;
Azza;7 Jul 2015;
Babbe;5 Aug 2015;
Bajsaava;8 Jul 2015;
Balder;15 Aug 2015;
Baldur;21 Oct 2015;
Baltsar;6 Jan 2015;
Barbara;4 Dec 2015;
Barbro;4 Dec 2015;
Bartek;26 May 2015;
Bartolomeus;24 Aug 2015;
Bassim;5 Mar 2015;
Beata;2 Dec 2015;
Beatrice;2 Dec 2015;
Beda;27 May 2015;
Belinda;20 Jun 2015;
Bella;20 Aug 2015;
Belle;6 Jul 2015;
Benedicte;21 Aug 2015;
Bengt;21 Mar 2015;
Bengt-Arne;2 Oct 2015;
Benita;7 Aug 2015;
Benjamin;28 Dec 2015;
Benny;25 Jan 2015;
Beren;12 Mar 2015;
Berfin;10 Nov 2015;
Berit;13 Oct 2015;
Bernadett;18 Feb 2015;
Bernhard;20 Aug 2015;
Bernhardina;20 Aug 2015;
Bernie;11 Mar 2015;
Bernt;20 Aug 2015;
Bert;8 Feb 2015;
Berta;8 Feb 2015;
Berthold;11 Jun 2015;
Bertil;11 Jun 2015;
Besim;12 Jul 2015;
Bessie;19 Nov 2015;
Betty;19 Nov 2015;
Bianca;9 Jun 2015;
Bilal;12 Mar 2015;
Bill;6 Apr 2015;
Bille;20 Nov 2015;
Billie;20 Nov 2015;
Billy;20 Nov 2015;
Bim;25 Dec 2015;
Binta;19 Jan 2015;
Birger;9 Jun 2015;
Birgit;13 Oct 2015;
Birgitta;7 Oct 2015;
Birk;6 Aug 2015;
Birna;18 Jun 2015;
Bjarne;18 Jun 2015;
Björk;14 May 2015;
Björn;18 Jun 2015;
Blanca;22 Jun 2015;
Blenda;27 May 2015;
Bo;5 Jun 2015;
Bob;7 Jul 2015;
Bob-Filip;14 Sep 2015;
Bobbie;15 May 2015;
Bodil;26 Jan 2015;
Boel;26 Jan 2015;
Bogdan;23 Jan 2015;
Bolli;24 Dec 2015;
Bonde;21 May 2015;
Borghild;28 May 2015;
Boris;10 Jun 2015;
Botvid;28 Jul 2015;
Brandon;5 Oct 2015;
Britt;7 Oct 2015;
Britta;7 Oct 2015;
Brody;26 Apr 2015;
Bror;5 Oct 2015;
Bruno;17 Jul 2015;
Brynhilde;16 Aug 2015;
Brynolf;16 Aug 2015;
Buffy;16 Jul 2015;
Börje;9 Jun 2015;
Caily;10 Sep 2015;
Camilla;7 Mar 2015;
Carina;7 May 2015;
Carita;7 May 2015;
Carl;6 Jun 2015;
Carola;20 May 2015;
Caroline;20 May 2015;
Carsten;13 Nov 2015;
Caspian;17 Feb 2015;
Cassandra;4 Jun 2015;
Castania;21 Dec 2015;
Castor;5 Mar 2015;
Catlin;3 Mar 2015;
Catrin;25 Nov 2015;
Catrine;25 Nov 2015;
Cecilia;22 Nov 2015;
Celine;8 Mar 2015;
Cesar;5 May 2015;
Chanelle;28 Dec 2015;
Chanellie;15 Nov 2015;
Chaninat;17 Jun 2015;
Charles;28 Jan 2015;
Charlie;28 Jan 2015;
Charlize;22 Aug 2015;
Charlotta;12 May 2015;
Charlotte;12 May 2015;
Chatrine;25 Nov 2015;
Chelsea;1 May 2015;
Christel;15 Mar 2015;
Christian;13 Nov 2015;
Christin;24 Jan 2015;
Christina;24 Jul 2015;
Christine;24 Jul 2015;
Christofer;10 Jun 2015;
Christoffer;15 Mar 2015;
Christopher-Robin;19 Sep 2015;
Cilla;9 Jan 2015;
Cim;20 Mar 2015;
Cindy;22 Mar 2015;
Cinnika;29 Nov 2015;
Claire;13 May 2015;
Clary;12 Dec 2015;
Claudia;23 Jan 2015;
Clements;20 Nov 2015;
Clint;7 Jul 2015;
Clinton;9 Aug 2015;
Colin;29 Mar 2015;
Conny;21 May 2015;
Constance;21 Jan 2015;
Cornelia;1 Apr 2015;
Cornelis;9 May 2015;
Cornelius;12 Dec 2015;
Cristian;3 Mar 2015;
Dag;16 Sep 2015;
Daga;16 Sep 2015;
Dagmar;27 Sep 2015;
Dagny;11 Sep 2015;
Dalia;20 Jun 2015;
Damien;7 Jun 2015;
Damon;7 Jun 2015;
Dan;11 Dec 2015;
Dani;20 Jun 2015;
Daniat;6 Sep 2015;
Danica;12 Oct 2015;
Daniel;11 Dec 2015;
Daniela;11 Dec 2015;
Danielle;11 Dec 2015;
Danika;12 Oct 2015;
Danny;11 Dec 2015;
Dante;2 Jan 2015;
Darin;24 Jul 2015;
Darius;21 Aug 2015;
Darlene;26 Jan 2015;
Dasiny;18 Jun 2015;
David;25 Jun 2015;
Dax;7 Jul 2015;
Debora;14 Oct 2015;
Delia;25 Jul 2015;
Delsa;16 Feb 2015;
Denin;20 Jan 2015;
Denisa;27 Feb 2015;
Denise;7 Aug 2015;
Deniz;7 Aug 2015;
Dennis;7 Aug 2015;
Denny;17 Jan 2015;
Deria;11 Oct 2015;
Desideria;23 May 2015;
Desirée;23 May 2015;
Devin;22 Jan 2015;
Dexter;23 Jan 2015;
Diana;29 Jan 2015;
Dick;7 Feb 2015;
Dicsi;26 Oct 2015;
Dina;20 Apr 2015;
Dirk;2 Jan 2015;
Disa;3 Feb 2015;
Dominic;7 Jun 2015;
Donato;24 Nov 2015;
Donna;27 Jan 2015;
Dorentina;16 Jan 2015;
Doris;6 Feb 2015;
Dorotea;6 Feb 2015;
Dorsa;25 Mar 2015;
Douglas;13 Apr 2015;
Dragan;10 May 2015;
Dragi;12 Dec 2015;
Dusan;1 May 2015;
Dylan;29 Mar 2015;
Ebba;6 Mar 2015;
Ebbe;6 Mar 2015;
Ebbot;6 Mar 2015;
Ecio;26 Jun 2015;
